PlayerId,FirstName,LastName,CommonName,ShortName,Gender,BirthDate,BirthCity,BirthCountry,Nationality,Height,Weight,Status,Hand,YearPro,SinglesWorldRank,DoublesWorldRank
74560521,Oleksii,Krutykh,Oleksii Krutykh,O. Krutykh,male,,,Ukraine,Ukraine,185.0,78.0,active,Right,,,
74560521,Talia,Gibson,Talia Gibson,T. Gibson,female,,,Australia,Australia,,,active,,,,
74560522,Polina,Kudermetova,Polina Kudermetova,P. Kudermetova,female,,Moskva,Russia,Russia,,,active,Right,,30.0,
74560522,Patricia Maria,Tig,Patricia Maria Tig,P. Tig,female,,,Romania,Romania,,,active,Right,,,
74560523,Gerard,Granollers,Gerard Granollers,G. Granollers,male,,,Spain,Spain,,,active,,,,
74560523,Petra,Hule,Petra Hule,P. Hule,female,,,Australia,Australia,,,active,,,,
74560524,Lanlana,Tararudee,Lanlana Tararudee,L. Tararudee,female,,,Thailand,Thailand,,,active,,,,
74560524,Fang-Hsien,Wu,Wu Fang-Hsien,Wu Fang-Hsien,female,,,Chinese Taipei,Chinese Taipei,,,active,,,,
74560525,Luksika,Kumkhum,Luksika Kumkhum,L. Kumkhum,female,,Chanthaburi,Thailand,Thailand,167.0,67.0,active,Right,,,
74560525,Gabriela,Ce,Gabriela Ce,G. Ce,female,,,Brazil,Brazil,,,active,Unknown,,,
74560526,Maria Paulina,Perez Garcia,Maria Paulina Perez Garcia,M. Perez Garcia,female,,,Colombia,Colombia,,,active,,,,
74560526,Ekaterina Vladimirovna,Makarova,Ekaterina Makarova,E. Makarova,female,,,Russia,Russia,,,active,,,,
74560527,Valeria,Savinykh,Valeria Savinykh,V. Savinykh,female,,,Russia,Russia,167.0,60.0,active,Right,,,
74560527,Amandine,Hesse,Amandine Hesse,A. Hesse,female,,,France,France,164.0,55.0,active,Right,,,
74560528,Martina,Colmegna,Martina Colmegna,M. Colmegna,female,,,Italy,Italy,,,active,,,,
74560528,Chieh-Yu,Hsu,Hsu Chieh-Yu,Hsu Chieh-Yu,female,,,Chinese Taipei,Chinese Taipei,,,active,,,,
74560528,Rasheeda,Mcadoo,Rasheeda Mcadoo,R. Mcadoo,female,,,United States,United States,,,active,,,,
74560529,Patrik,Niklas-Salminen,Patrik Niklas-Salminen,P. Niklas-Salminen,male,,,Finland,Finland,188.0,86.0,active,Unknown,,,46.0
74560529,Hendrik,Jebens,Hendrik Jebens,H. Jebens,male,,Stuttgart,Germany,Germany,196.0,91.0,active,Right,,,33.0
74560530,Liam,Krall,Liam Krall,L. Krall,male,,,United States,United States,,,active,,,,
74560530,Thai-Son,Kwiatkowski,Thai-Son Kwiatkowski,T. Kwiatkowski,male,,,United States,United States,188.0,75.0,active,Right,,,
74560531,Pranav,Kumar,Pranav Kumar,P. Kumar,male,,,United States,United States,,,active,,,,
74560531,Guido,Andreozzi,Guido Andreozzi,G. Andreozzi,male,,"Buenos Aires, Buenos Aires",Argentina,Argentina,183.0,77.0,active,Right,,,23.0
74560532,Veronika,Bokor,Veronika Bokor,V. Bokor,female,,,Austria,Austria,,,active,,,,
74560532,Alina,Michalitsch,Alina Michalitsch,A. Michalitsch,female,,,Austria,Austria,,,active,,,,
74560533,Melanie,Klaffner,Melanie Klaffner,M. Klaffner,female,,,Austria,Austria,171.0,,active,Right,,,
74560533,Luciano,Darderi,Luciano Darderi,L. Darderi,male,,Villa Gesell,Italy,Italy,183.0,82.0,active,Right,,14.0,
74560534,Alex,Rybakov,Alex Rybakov,A. Rybakov,male,,,United States,United States,185.0,77.0,active,Left,,,
74560534,Theo,Arribage,Theo Arribage,T. Arribage,male,,Rennes,France,France,191.0,,active,Left,,,25.0
74560535,Luca,Sanchez,Luca Sanchez,L. Sanchez,male,,,France,France,,,active,,,,42.0
74560535,Boris,Arias,Boris Arias,B. Arias,male,,,Bolivia,Bolivia,,,active,Unknown,,,46.0
74560535,Federico,Zeballos,Federico Zeballos,F. Zeballos,male,,,Bolivia,Bolivia,185.0,75.0,active,Left,,,45.0
74560536,Jenny,Lim,Jenny Lim,J. Lim,female,,,France,France,,,active,,,,
74560536,Reese,Stalder,Reese Stalder,R. Stalder,male,,"Newport Beach, CA",United States,United States,183.0,77.0,active,,,,46.0
74560537,Facundo,Díaz Acosta,Facundo Díaz Acosta,F. Díaz Acosta,male,,"Buenos Aires, Buenos Aires",Argentina,Argentina,183.0,75.0,active,Left,,35.0,
74560537,Matija,Pecotic,Matija Pecotic,M. Pecotic,male,,,Croatia,Croatia,188.0,78.0,active,Left,,,
74560538,Thomaz,Bellucci,Thomaz Bellucci,T. Bellucci,male,,,Brazil,Brazil,188.0,82.0,active,Left,,,
74560538,Abedallah,Shelbayh,Abedallah Shelbayh,Abedallah Shelbayh,male,,,Jordan,Jordan,,,active,,,,
74560539,Mateus,Alves,Mateus Alves,M. Alves,male,,,Brazil,Brazil,,,active,Right,,,
74560539,João,Fonseca,João Fonseca,João Fonseca,male,,"Rio de Janeiro, RJ",Brazil,Brazil,188.0,,active,Right,,20.0,
74560540,Alexandre,Müller,Alexandre Müller,A. Müller,male,,Poissy,France,France,183.0,75.0,active,Right,,18.0,
74560540,Fang-Hsien,Wu,Fang-Hsien Wu,F. Wu,female,,,Chinese Taipei,Chinese Taipei,,,active,,,,
74560541,Kareem,Al Allaf,Kareem Al Allaf,Kareem Al Allaf,male,,"Des Moines, IA",United States,Iraq,180.0,69.0,active,Right,,,
74560541,Matias,Soto,Matias Soto,M. Soto,male,,,Chile,Chile,,,active,,,,
74560541,Freya,Christie,Freya Christie,F. Christie,female,,,Great Britain,Great Britain,,,active,,,,
74560542,Charlotte,Chavatipon,Charlotte Chavatipon,C. Chavatipon,female,,,United States,United States,,,active,,,,
74560542,Sabina,Zeynalova,Sabina Zeynalova,S. Zeynalova,female,,,Ukraine,Ukraine,,,active,,,,
74560543,Kristina,Schmiedlova,Kristina Schmiedlova,K. Schmiedlova,female,,,Slovakia,Slovakia,,,active,,,,
74560543,Martin,Damm Jr.,Martin Damm,M. Damm Jr.,male,,,United States,United States,201.0,,active,Right,,,
74560544,Younes,Lalami Laaroussi,Younes Lalami Laaroussi,Younes Lalami Laaroussi,male,,,Morocco,Morocco,,,active,,,,
74560544,Adam,Moundir,Adam Moundir,A. Moundir,male,,,Switzerland,Switzerland,191.0,95.0,active,Right,,,
74560545,Hamza,El Amine,Hamza El Amine,H. El Amine,male,,,Morocco,Morocco,,,active,,,,
74560545,Duarte,Vale,Duarte Vale,D. Vale,male,,,Portugal,Portugal,183.0,74.0,active,,,,
74560546,Fiona,Crawley,Fiona Crawley,F. Crawley,female,,,United States,United States,,,active,Left,,,
74560546,Henrique,Rocha,Henrique Rocha,Henrique Rocha,male,,,Portugal,Portugal,,,active,Right,,,
74560547,Antonia,Samudio,Antonia Samudio,A. Samudio,female,,,Colombia,Colombia,,,active,,,,
74560547,Francesca,Jones,Francesca Jones,F. Jones,female,,Bradford,Great Britain,Great Britain,173.0,,active,Right,,34.0,
74560548,Conny,Perrin,Conny Perrin,C. Perrin,female,,,Switzerland,Switzerland,,,active,,,,
74560548,Valentin,Vacherot,Valentin Vacherot,V. Vacherot,male,,,Monaco,Monaco,,,active,Left,,,
74560548,Ivan,Gakhov,Ivan Gakhov,I. Gakhov,male,,,Russia,Russia,191.0,80.0,active,Left,,,
74560549,Daniel,Rincon,Daniel Rincon,Daniel Rincon,male,,,Spain,Spain,,,active,,,,
74560549,Matthias,Bachinger,Matthias Bachinger,M. Bachinger,male,,,Germany,Germany,188.0,83.0,active,Right,,,
74560550,Nenad,Zimonjic,Nenad Zimonjic,N. Zimonjic,male,,Beograd,Serbia,Serbia,191.0,93.0,active,Right,,,
74560550,Lorenzo,Giustino,Lorenzo Giustino,L. Giustino,male,,,Italy,Italy,180.0,83.0,active,Right,,,
74560551,Mona,Barthel,Mona Barthel,M. Barthel,female,,Bad Segeberg,Germany,Germany,185.0,69.0,active,Right,,,
74560551,Aldin,Setkic,Aldin Setkic,A. Setkic,male,,,Bosnia and Herzegovina,Bosnia and Herzegovina,191.0,86.0,active,Right,,,
74560552,Barbora,Strycova,Barbora Strycova,B. Strycova,female,,Plzeň,Czech Republic,Czech Republic,164.0,60.0,active,Right,,,
74560552,Su-Wei,Hsieh,Hsieh Su-Wei,Hsieh Su-Wei,female,,Kaohsiung City,Chinese Taipei,Chinese Taipei,169.0,57.0,active,Right,,,
74560553,Carlota,Martinez Cirez,Carlota Martinez Cirez,C. Martinez Cirez,female,,,Spain,Spain,,,active,,,,
74560553,Dalila,Spiteri,Dalila Spiteri,D. Spiteri,female,,,Italy,Italy,,,active,,,,
74560554,Fábián,Marozsán,Fábián Marozsán,F. Marozsán,male,,Budapest,Hungary,Hungary,193.0,75.0,active,Right,,26.0,
74560554,Federico,Arnaboldi,Federico Arnaboldi,F. Arnaboldi,male,,,Italy,Italy,,,active,Left,,,
74560555,Gianmarco,Ferrari,Gianmarco Ferrari,G. Ferrari,male,,,Italy,Italy,,,active,,,,
74560555,Angelica,Moratelli,Angelica Moratelli,A. Moratelli,female,,,Italy,Italy,,,active,,,,
74560555,Deborah,Chiesa,Deborah Chiesa,D. Chiesa,female,,,Italy,Italy,,,active,Right,,,
74560556,Lois,Boisson,Lois Boisson,L. Boisson,female,,,France,France,,,active,Right,,23.0,
74560556,Celine,Naef,Celine Naef,C. Naef,female,,,Switzerland,Switzerland,,,active,,,,
74560557,Myrtille,Georges,Myrtille Georges,M. Georges,female,,,France,France,,,active,,,,
74560557,Joanna,Tomera,Joanna Tomera,J. Tomera,female,,,France,France,,,active,,,,
74560558,Severine,Deppner,Severine Deppner,S. Deppner,female,,,France,France,,,active,,,,
74560558,Sarah,Iliev,Sarah Iliev,S. Iliev,female,,,France,France,,,active,,,,
74560559,Sada,Nahimana,Sada Nahimana,S. Nahimana,female,,,Burundi,Burundi,,,active,,,,
74560559,Malak,El Allami,Malak El Allami,M. El Allami,female,,,Morocco,Morocco,,,active,,,,
74560560,Aya,El Aouni,Aya El Aouni,A. El Aouni,female,,,Morocco,Morocco,,,active,,,,
74560560,Cagla,Buyukakcay,Cagla Buyukakcay,C. Buyukakcay,female,,,Turkey,Turkey,172.0,58.0,active,Right,,,
74560561,Zhuoxuan,Bai,Bai Zhuoxuan,Bai Zhuoxuan,female,,,China PR,China PR,,,active,,,44.0,
74560561,Tatiana,Prozorova,Tatiana Prozorova,T. Prozorova,female,,,Russia,Russia,,,active,Right,,,
74560562,Arthur,Cazaux,Arthur Cazaux,A. Cazaux,male,,Montpellier,France,France,183.0,73.0,active,Right,,39.0,
74560562,Pablo,Llamas Ruiz,Pablo Llamas Ruiz,P. Llamas Ruiz,male,,,Spain,Spain,,,active,Left,,,
74560562,Alvaro,Lopez San Martin,Alvaro Lopez San Martin,A. Lopez San Martin,male,,,Spain,Spain,178.0,70.0,active,Right,,,
74560563,Patrick,Kypson,Patrick Kypson,P. Kypson,male,,,United States,United States,188.0,79.0,active,Right,,,
74560563,Giovanni,Mpetshi Perricard,Giovanni Mpetshi Perricard,G. Mpetshi Perricard,male,,Lyon,France,France,203.0,98.0,active,Right,,17.0,
74560564,Genaro Alberto,Olivieri,Genaro Alberto Olivieri,G. Olivieri,male,,,Argentina,Argentina,175.0,73.0,active,Right,,,
74560564,Thiago Agustín,Tirante,Thiago Agustín Tirante,T. Tirante,male,,,Argentina,Argentina,188.0,81.0,active,Right,,44.0,
74560565,Viktoria,Hruncakova,Viktoria Hruncakova,V. Hruncakova,female,,,Slovakia,Slovakia,,,active,Right,,,
74560565,Harold,Mayot,Harold Mayot,H. Mayot,male,,,France,France,,,active,,,,
74560566,Alice,Tubello,Alice Tubello,A. Tubello,female,,,France,France,,,active,,,,
74560566,Kristina,Dmitruk,Kristina Dmitruk,K. Dmitruk,female,,,Belarus,Belarus,,,active,Right,,,
74560567,Darja,Semenistaja,Darja Semenistaja,D. Semenistaja,female,,,Latvia,Latvia,,,active,Right,,,
74560567,Sesil,Karatantcheva,Sesil Karatantcheva,S. Karatantcheva,female,,,Bulgaria,Bulgaria,171.0,64.0,active,Right,,,
74560568,Jessica,Bouzas Maneiro,Jessica Bouzas Maneiro,Jessica Bouzas Maneiro,female,,"Sarria, Galicia",Spain,Spain,,,active,Right,,24.0,
74560568,Lucia,Cortez Llorca,Lucia Cortez Llorca,L. Cortez Llorca,female,,,Spain,Spain,,,active,,,,
74560569,Guiomar,Maristany Zuleta De Reales,Guiomar Maristany Zuleta De Reales,G. Maristany Zuleta De Reales,female,,,Spain,Spain,,,active,,,,
74560569,Lina,Gjorcheska,Lina Gjorcheska,L. Gjorcheska,female,,,North Macedonia,North Macedonia,,,active,Right,,,
74560569,Anna,Siskova,Anna Siskova,A. Siskova,female,,,Czech Republic,Czech Republic,,,active,,,,
74560570,Milos,Raonic,Milos Raonic,M. Raonic,male,,Podgorica,SFR Yugoslavia,Canada,196.0,98.0,active,Right,,,
74560570,Lexie,Stevens,Lexie Stevens,L. Stevens,female,,,Netherlands,Netherlands,,,active,,,,
74560571,Lea,Boskovic,Lea Boskovic,L. Boskovic,female,,,Croatia,Croatia,,,active,Right,,,
74560571,Charo,Esquiva Banuls,Charo Esquiva Banuls,Charo Esquiva Banuls,female,,,Spain,Spain,,,active,,,,
74560572,Jan,Choinski,Jan Choinski,J. Choinski,male,,,Germany,Great Britain,196.0,80.0,active,Right,,,
74560572,Luke,Johnson,Luke Johnson,L. Johnson,male,,,Great Britain,Great Britain,,,active,Right,,,14.0
74560573,Louis,Wessels,Louis Wessels,L. Wessels,male,,,Germany,Germany,198.0,90.0,active,Right,,,
74560573,Noma Noha,Akugue,Noma Noha Akugue,N. Akugue,female,,,Germany,Germany,170.0,,active,Left,,,
74560574,Giorgia,Pedone,Giorgia Pedone,G. Pedone,female,,,Italy,Italy,,,active,,,,
74560574,Alessandra,Teodosescu,Alessandra Teodosescu,A. Teodosescu,female,,,Italy,Italy,,,active,,,,
74560575,Jana,Cepelova,Jana Cepelova,J. Cepelova,female,,,Slovakia,Slovakia,168.0,60.0,active,Right,,,
74560575,George,Loffhagen,George Loffhagen,G. Loffhagen,male,,,Great Britain,Great Britain,,,active,Right,,,
74560576,Kimmer,Coppejans,Kimmer Coppejans,K. Coppejans,male,,,Belgium,Belgium,180.0,68.0,active,Right,,,
74560576,Margarita,Betova,Margarita Betova,M. Betova,female,,,Russia,Russia,182.0,13.0,active,Right,,,
74560576,Jacob,Fearnley,Jacob Fearnley,J. Fearnley,male,,Edinburgh,Scotland,Great Britain,183.0,80.0,active,Right,,30.0,
74560577,Johannus,Monday,Johannus Monday,J. Monday,male,,,Great Britain,Great Britain,,,active,,,,
74560577,Toby,Samuel,Toby Samuel,T. Samuel,male,,,Great Britain,Great Britain,,,active,,,,
74560578,Connor,Thomson,Connor Thomson,C. Thomson,male,,,Great Britain,Great Britain,,,active,,,,
74560578,Oana,Gavrila,Oana Gavrila,O. Gavrila,female,,,Romania,Romania,,,active,,,,
74560579,Bella,Bergkvist Larsson,Bella Bergkvist Larsson,B. Bergkvist Larsson,female,,,Sweden,Sweden,,,active,,,,
74560579,Nellie,Taraba Wallberg,Nellie Taraba Wallberg,N. Taraba Wallberg,female,,,Sweden,Sweden,,,active,,,,
74560580,Michaela,Bayerlova,Michaela Bayerlova,M. Bayerlova,female,,,Czechia,Czechia,,,active,,,,
74560580,Sofya,Lansere,Sofya Lansere,S. Lansere,female,,,Russia,Russia,,,active,,,,
74560581,Eliot,Spizzirri,Eliot Spizzirri,E. Spizzirri,male,,,United States,United States,,,active,,,,
74560581,Anirudh,Chandrasekar,Anirudh Chandrasekar,A. Chandrasekar,male,,,India,India,180.0,74.0,active,Left,,,46.0
74560582,N Vijay Sundar,Prashanth,N Vijay Sundar Prashanth,N. Prashanth,male,,,India,India,178.0,75.0,active,Right,,,39.0
74560582,Petr,Nouza,Petr Nouza,P. Nouza,male,,Praha,Czech Republic,Czechia,193.0,86.0,active,Right,,,28.0
74560582,Constantin,Frantzen,Constantin Frantzen,C. Frantzen,male,,Düsseldorf,Germany,Germany,193.0,,active,Right,,,24.0
74560583,Mika,Brunold,Mika Brunold,M. Brunold,male,,,Switzerland,Switzerland,,,active,Right,,,
74560583,Kilian,Feldbausch,Kilian Feldbausch,K. Feldbausch,male,,,Switzerland,Switzerland,,,active,Right,,,
74560584,Anca,Todoni,Anca Todoni,A. Todoni,female,,Timișoara,Romania,Romania,,,active,Right,,42.0,
74560584,Veronika,Erjavec,Veronika Erjavec,V. Erjavec,female,,Postojna,Slovenia,Slovenia,,,active,Right,,46.0,
74560585,Aurora,Zantedeschi,Aurora Zantedeschi,A. Zantedeschi,female,,,Italy,Italy,,,active,,,,
74560585,Francesca,Curmi,Francesca Curmi,F. Curmi,female,,,Malta,Malta,,,active,,,,
74560586,Mia,Ristic,Mia Ristic,M. Ristic,female,,,Serbia,Serbia,,,active,,,,
74560586,Omar,Jasika,Omar Jasika,O. Jasika,male,,,Australia,Australia,183.0,60.0,active,Left,,,
74560587,Adam,Walton,Adam Walton,A. Walton,male,,"Brisbane, QLD",Australia,Australia,183.0,77.0,active,Right,,35.0,
74560587,Brayden,Schnur,Brayden Schnur,B. Schnur,male,,"Toronto, ON",Canada,Canada,193.0,84.0,active,Right,,,
74560588,Jason,Jung,Jung Jason,Jung Jason,male,,,Chinese Taipei,Chinese Taipei,180.0,69.0,active,Right,,,
74560588,Mark,Lajal,Mark Lajal,M. Lajal,male,,,Estonia,Estonia,,,active,,,,
74560589,Nam Hoang,Ly,Nam Hoang Ly,N. Ly,male,,,Vietnam,Vietnam,175.0,69.0,active,Right,,,
74560589,Philip,Sekulic,Philip Sekulic,P. Sekulic,male,,,Australia,Australia,,,active,,,,
74560589,James,Trotter,James Trotter,J. Trotter,male,,,Japan,Japan,,,active,Unknown,,,
74560590,Alexander,Cozbinov,Alexander Cozbinov,A. Cozbinov,male,,,Moldova,Moldova,,,active,Right,,,
74560590,Blaise,Bicknell,Blaise Bicknell,B. Bicknell,male,,,United States,Jamaica,,,active,,,,
74560591,Nathan,Ponwith,Nathan Ponwith,N. Ponwith,male,,,United States,United States,,,active,,,,
74560591,Joshua,Sheehy,Joshua Sheehy,J. Sheehy,male,,,United States,United States,,,active,,,,
74560592,Otto,Virtanen,Otto Virtanen,O. Virtanen,male,,Hyvinkää,Finland,Finland,193.0,82.0,active,Right,,45.0,
74560592,Rudolf,Molleker,Rudolf Molleker,R. Molleker,male,,,Germany,Germany,185.0,75.0,active,Right,,,
74560593,Kei,Nishikori,Kei Nishikori,K. Nishikori,male,,Shimane,Japan,Japan,178.0,75.0,active,Right,,42.0,
74560593,Trent,Bryde,Trent Bryde,T. Bryde,male,,,United States,United States,180.0,70.0,active,Right,,,
74560594,Kevin,King,Kevin King,K. King,male,,,United States,United States,191.0,86.0,active,Left,,,
74560594,Zvonimir,Babic,Zvonimir Babic,Z. Babic,male,,,Croatia,Croatia,175.0,75.0,active,Right,,,
74560595,Luka,Mikrut,Luka Mikrut,L. Mikrut,male,,,Croatia,Croatia,,,active,,,,
74560595,Blaz,Rola,Blaz Rola,B. Rola,male,,,Slovenia,Slovenia,193.0,85.0,active,Left,,,
74560596,Jasmijn,Gimbrere,Jasmijn Gimbrere,J. Gimbrere,female,,,Netherlands,Netherlands,,,active,Right,,,
74560596,Jenny,Duerst,Jenny Duerst,J. Duerst,female,,,Switzerland,Switzerland,,,active,,,,
74560596,Marvin,Moeller,Marvin Moeller,M. Moeller,male,,,Germany,Germany,178.0,69.0,active,Right,,,
74560597,Jennifer,Brady,Jennifer Brady,J. Brady,female,,"Harrisburg, PA",United States,United States,178.0,68.0,active,Right,,,
74560597,Luis Carlos,Alvarez,Luis Carlos Alvarez,L. Alvarez,male,,,Mexico,Mexico,,,active,Right,,,
74560598,Luca,Lemaitre,Luca Lemaitre,L. Lemaitre,male,,,Mexico,Mexico,,,active,,,,
74560598,Joel Josef,Schwarzler,Joel Schwarzler,J. Schwarzler,male,,,Austria,Austria,,,active,,,,
74560599,Gabriela Andrea,Knutson,Gabriela Knutson,G. Knutson,female,,"Fair Oaks, CA",United States,Czechia,,,active,,,,
74560599,Tereza,Valentova,Tereza Valentova,T. Valentova,female,,,Czechia,Czechia,,,active,,,35.0,
74560600,Caroline,Wozniacki,Caroline Wozniacki,C. Wozniacki,female,,Odense,Denmark,Denmark,177.0,63.0,active,Right,,40.0,
74560600,Olivia,Lincer,Olivia Lincer,O. Lincer,female,,"Windsor, CT",United States,United States,,,active,,,,
74560601,Weronika,Forys,Weronika Forys,W. Forys,female,,,Poland,Poland,,,active,,,,
74560601,Stefania,Rogozinska Dzik,Stefania Rogozinska Dzik,S. Rogozinska Dzik,female,,,Poland,Poland,,,active,,,,
74560602,Benjamin,Sigouin,Benjamin Sigouin,B. Sigouin,male,,,Canada,Canada,,,active,,,,
74560602,Kelsey,Stevenson,Kelsey Stevenson,K. Stevenson,male,,,Canada,Canada,183.0,76.0,active,Right,,,
74560603,Kristýna,Plíšková,Kristýna Plíšková,K. Plíšková,female,,Louny,Czechia,Czechia,184.0,,active,0,,,
74560603,Peter,Polansky,Peter Polansky,P. Polansky,male,,,Canada,Canada,183.0,80.0,active,Right,,,
74560603,Adil,Shamasdin,Adil Shamasdin,A. Shamasdin,male,,"Toronto, ON",Canada,Canada,180.0,70.0,active,Right,,,
74560604,Adrian,Andreev,Adrian Andreev,A. Andreev,male,,,Bulgaria,Bulgaria,,,active,,,,
74560604,Samir,Banerjee,Samir Banerjee,S. Banerjee,male,,,United States,United States,,,active,Right,,,
74560605,Angelica,Blake,Angelica Blake,A. Blake,female,,,Great Britain,Great Britain,,,active,,,,
74560605,Joris,De Loore,Joris De Loore,J. De Loore,male,,,Belgium,Belgium,191.0,86.0,active,Right,,,
74560606,Jules,Marie,Jules Marie,J. Marie,male,,,France,France,185.0,76.0,active,Right,,,
74560606,Charles,Broom,Charles Broom,C. Broom,male,,,Great Britain,Great Britain,,,active,,,,
74560607,Benjamin,Hassan,Benjamin Hassan,B. Hassan,male,,Merzig,Germany,Lebanon,183.0,85.0,active,Right,,,
74560607,Jelle,Sels,Jelle Sels,J. Sels,male,,,Netherlands,Netherlands,188.0,83.0,active,Right,,,
74560608,Kalin,Ivanovski,Kalin Ivanovski,K. Ivanovski,male,,,North Macedonia,North Macedonia,,,active,,,,
74560608,Tomasz,Berkieta,Tomasz Berkieta,T. Berkieta,male,,,Poland,Poland,,,active,,,,
74560609,Maks,Kasnikowski,Maks Kasnikowski,M. Kasnikowski,male,,,Poland,Poland,,,active,,,,
74560609,Martyn,Pawelski,Martyn Pawelski,M. Pawelski,male,,,Poland,Poland,,,active,,,,
74560610,Filip,Peliwo,Filip Peliwo,F. Peliwo,male,,"Vancouver, BC",Canada,Poland,178.0,72.0,active,Right,,,
74560610,Frederico,Ferreira Silva,Frederico Ferreira Silva,F. Ferreira Silva,male,,,Portugal,Portugal,,,active,,,,
74560610,Dali,Blanch,Dali Blanch,D. Blanch,male,,,United States,United States,,,active,,,,
74560611,Jasmin,Jebawy,Jasmin Jebawy,J. Jebawy,female,,,Germany,Germany,,,active,,,,
74560611,Irina,Fetecau,Irina Fetecau,I. Fetecau,female,,,Romania,Romania,,,active,Unknown,,,
74560612,Katarina,Kozarov,Katarina Kozarov,K. Kozarov,female,,,Serbia,Serbia,,,active,Right,,,
74560612,Varvara,Lepchenko,Varvara Lepchenko,V. Lepchenko,female,,Toshkent,Uzbekistan,United States,180.0,72.0,active,Left,,,
74560613,Alana,Smith,Alana Smith,A. Smith,female,,,United States,United States,,,active,,,,
74560613,Tristan,Boyer,Tristan Boyer,T. Boyer,male,,"Altadena, CA",United States,United States,185.0,75.0,active,,,,
74560614,Yafan,Wang,Wang Yafan,Wang Yafan,female,,Nanjing,China PR,China PR,170.0,62.0,active,Right,,44.0,
74560614,Maria,Kozyreva,Maria Kozyreva,M. Kozyreva,female,,,Russia,Russia,,,active,,,,
74560615,Ashley,Lahey,Ashley Lahey,A. Lahey,female,,,United States,United States,,,active,,,,
74560615,Ivana,Corley,Ivana Corley,I. Corley,female,,,United States,United States,,,active,,,,
74560616,Carmen,Corley,Carmen Corley,C. Corley,female,,,United States,United States,,,active,,,,
74560616,Alexis,Blokhina,Alexis Blokhina,A. Blokhina,female,,,United States,United States,,,active,,,,
74560617,Connie,Ma,Connie Ma,C. Ma,female,,,United States,United States,,,active,,,,
74560617,Akira,Santillan,Akira Santillan,A. Santillan,male,,Tōkyō,Japan,Australia,180.0,78.0,active,Right,,,
74560617,David,Poljak,David Poljak,D. Poljak,male,,,Czechia,Czechia,188.0,77.0,active,Right,,,
74560618,Adria,Soriano Barrera,Adria Soriano Barrera,A. Soriano Barrera,male,,,Spain,Spain,,,active,Right,,,
74560618,Stefanos,Sakellaridis,Stefanos Sakellaridis,S. Sakellaridis,male,,,Greece,Greece,,,active,,,,
74560619,Sofia,Sewing,Sofia Sewing,S. Sewing,female,,,United States,United States,,,active,,,,
